2021,12,광주시,산업용,7953,106778273,13568899289,127.1
2021,12,광주시,심 야,5991,14528484,1106728527,76.2
2021,12,광주시,일반용,29591,73309932,9979089711,136.1
2021,12,광주시,주택용,132585,48187138,5827378670,120.9
2021,12,광주시,합계,199398,255527156,31446658676,123.1
2021,12,광주시,가로등,14323,2489550,275156679,110.5
2021,12,구리시,합계,52556,69717971,8671174700,124.4
2021,12,구리시,주택용,36010,23436749,2577017665,110
2021,12,구리시,일반용,10607,32459688,4492412316,138.4
2021,12,구리시,심 야,189,311533,24236068,77.8
2021,12,구리시,산업용,934,10391792,1284285484,123.6
2021,12,구리시,농사용,883,515735,26410001,51.2
2021,12,구리시,교육용,56,1647648,161430226,98
2021,12,구리시,가로등,3877,954826,105382940,110.4
2021,12,군포시,합계,65316,132126325,16616838910,125.8
2021,12,군포시,주택용,50909,31989040,3442739341,107.6
2021,12,군포시,가로등,1991,939434,111504485,118.7
2021,12,군포시,교육용,82,2487150,252321662,101.5
2021,12,군포시,농사용,853,293246,15476122,52.8
2021,12,군포시,산업용,1617,58040711,7469556335,128.7
2021,12,군포시,심 야,303,501101,39562602,79
2021,12,군포시,일반용,9561,37875643,5285678363,139.6
2021,12,김포시,가로등,15970,3062780,334333433,109.2
2021,12,김포시,주택용,65816,62987029,7262071855,115.3
2021,12,김포시,일반용,26507,94600833,12992702280,137.3
2021,12,김포시,심 야,4769,10127776,765625978,75.6
2021,12,김포시,산업용,12047,207378428,27072099068,130.5
2021,12,김포시,농사용,10624,8590216,429993722,50.1
2021,12,김포시,교육용,160,6069306,564586628,93
2021,12,김포시,합계,135893,392816368,49421412964,125.8
2021,12,남양주시,가로등,20442,4473190,492064349,110
2021,12,남양주시,합계,202207,305821143,37588423829,122.9
2021,12,남양주시,주택용,115489,91447400,10454514612,114.3
2021,12,남양주시,일반용,41424,102234113,14209189569,139
2021,12,남양주시,심 야,4690,10564519,800295644,75.8
2021,12,남양주시,산업용,8014,83893869,10583603462,126.2
2021,12,남양주시,농사용,11927,5819998,301521155,51.8
2021,12,남양주시,교육용,221,7388054,747235038,101.1
2021,12,동두천시,농사용,1337,700104,36096753,51.6
2021,12,동두천시,산업용,585,22685593,2832602862,124.9
2021,12,동두천시,심 야,826,2012469,147028833,73.1
2021,12,동두천시,일반용,6645,20205288,2594054846,128.4
2021,12,동두천시,주택용,30571,11757784,1274791028,108.4
2021,12,동두천시,합계,43958,59728599,7129724201,119.4
2021,12,동두천시,교육용,42,1676645,169728994,101.2
2021,12,동두천시,가로등,3952,690716,75420885,109.2
2021,12,부천시,가로등,15153,2426789,260011085,107.1
2021,12,부천시,합계,290072,365934961,45825546619,125.2
2021,12,부천시,주택용,229538,99718158,11315487972,113.5
2021,12,부천시,일반용,37327,117715035,16263829854,138.2
2021,12,부천시,심 야,807,1253645,103334197,82.4
2021,12,부천시,산업용,5948,134639612,16890147983,125.4
2021,12,부천시,교육용,278,9683053,969668930,100.1
2021,12,부천시,농사용,1021,498669,23066598,46.3
2021,12,성남시,가로등,13595,6068463,646295742,106.5
2021,12,성남시,합계,267042,463743952,58205630821,125.5
2021,12,성남시,주택용,213714,119380223,13839218299,115.9
2021,12,성남시,일반용,34712,242965601,32390864567,133.3
2021,12,성남시,심 야,1139,2768303,241950504,87.4
2021,12,성남시,산업용,2092,78139975,9725011735,124.5
2021,12,성남시,농사용,1513,1721683,84861582,49.3
2021,12,성남시,교육용,277,12699704,1277428392,100.6
2021,12,수원시,교육용,396,23425728,2167556376,92.5
2021,12,수원시,농사용,1943,788325,42019629,53.3
2021,12,수원시,산업용,2306,62392955,7785639335,124.8
2021,12,수원시,심 야,2593,4272334,332256078,77.8
2021,12,수원시,일반용,55536,263647860,34700804272,131.6
2021,12,수원시,주택용,289887,150634035,16908219357,112.2
2021,12,수원시,합계,374040,509901541,62457309659,122.5
2021,12,수원시,가로등,21379,4740304,520814612,109.9
2021,12,시흥시,가로등,11909,3107504,355432054,114.4
2021,12,시흥시,교육용,171,7629673,741040870,97.1
2021,12,시흥시,농사용,5906,1891980,105743402,55.9
2021,12,시흥시,산업용,9282,258221432,32359586935,125.3
2021,12,시흥시,심 야,1226,2989926,230276401,77
2021,12,시흥시,일반용,26639,83892079,11716637306,139.7
2021,12,시흥시,합계,170136,424410718,52707930198,124.2
2021,12,시흥시,주택용,115003,66678124,7199213230,108
2021,12,안산시,주택용,234430,81393188,8909605124,109.5
2021,12,안산시,일반용,30966,103212392,14241064982,138
2021,12,안산시,합계,294471,702077653,86325985478,123
2021,12,안산시,심 야,1838,3529157,271630655,77
2021,12,안산시,산업용,4621,498574112,61505691172,123.4
2021,12,안산시,농사용,5719,3371342,154137586,45.7
2021,12,안산시,교육용,205,8966279,910369739,101.5
2021,12,안산시,가로등,16692,3031183,333486220,110
2021,12,안성시,교육용,106,6393246,623546915,97.5
2021,12,안성시,농사용,18142,24914780,1194240206,47.9
2021,12,안성시,산업용,3561,175123336,22037200390,125.8
2021,12,안성시,심 야,10674,18226195,1381394525,75.8
2021,12,안성시,일반용,16879,58862762,7912290237,134.4
2021,12,안성시,주택용,68841,24389609,2658678489,109
2021,12,안성시,합계,137435,309480606,35973889523,116.2
2021,12,안성시,가로등,19232,1570678,166538761,106
2021,12,안양시,가로등,3942,2085540,233849008,112.1
2021,12,안양시,교육용,163,6862653,699478786,101.9
2021,12,안양시,농사용,170,60904,3172498,52.1
2021,12,안양시,산업용,1736,42193780,5597241346,132.7
2021,12,안양시,심 야,625,968989,81306027,83.9
2021,12,안양시,일반용,23498,130705576,16927215108,129.5
2021,12,안양시,합계,131587,249184740,31100703085,124.8
2021,12,안양시,주택용,101453,66307298,7558440312,114
2021,12,양주시,가로등,14715,2738103,304280541,111.1
2021,12,양주시,교육용,92,3706804,366847508,99
2021,12,양주시,농사용,9009,8746528,428382833,49
2021,12,양주시,산업용,5180,110968986,13974376647,125.9
2021,12,양주시,심 야,4168,9754170,729350444,74.8
2021,12,양주시,합계,96552,220525956,26504344162,120.2
2021,12,양주시,주택용,46088,30052944,3374907437,112.3
2021,12,양주시,일반용,17300,54558421,7326198752,134.3
2021,12,양평군,가로등,17040,1087483,115653809,106.3
2021,12,양평군,교육용,64,1769878,182779397,103.3
2021,12,양평군,농사용,17628,10113859,518917298,51.3
2021,12,양평군,산업용,2546,10992417,1436862197,130.7
2021,12,양평군,심 야,12039,28544162,2154866504,75.5
2021,12,양평군,일반용,14079,29245108,3996098179,136.6
2021,12,양평군,주택용,63396,15845447,2114522791,133.4
2021,12,양평군,합계,126792,97598354,10519700175,107.8
2021,12,여주시,가로등,12115,1255734,142427540,113.4
2021,12,여주시,교육용,85,2345436,235781528,100.5
2021,12,여주시,농사용,15472,19163583,943877793,49.3
2021,12,여주시,합계,99489,135565232,14787259715,109.1
2021,12,여주시,심 야,8163,18721000,1403798519,75
2021,12,여주시,일반용,11247,34853103,4774031709,137
